,creator,duration,id,labels,ladder,title,views
316,,432.0,A-skRRtuqdA,"[0, 1, 27]","[{'160 - 256x144 (144p)': 113.657}, {'133 - 426x240 (240p)': 268.665}, {'134 - 640x360 (360p)': 610.835}, {'135 - 854x480 (480p)': 1118.028}, {'136 - 1280x720 (720p)': 2236.496}]",O Kubosauros και Θείος Zagnaphein μιλάνε για τον Lama Tekkit Server,1093.0
317,,304.0,A1PBdACu4hs,"[0, 760]","[{'160 - 256x144 (144p)': 114.928}, {'133 - 426x240 (240p)': 247.488}, {'134 - 640x360 (360p)': 607.394}]",2011 PBA World Championship Mike Aulby Division Finals: PBA:39x60 Pre-Game Show,5631.0
318,,317.0,A2JlT1DFRdc,"[0, 79, 91]","[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 603.308}, {'135 - 720x480 (DASH video)': 1155.0}]",Reid Ferguson - Long Snapper - Buford HS 2010/2011 Season Highlights.wmv,1193.0
319,,169.0,A626PuF4Zik,"[9, 10, 37]","[{'160 - 192x144 (144p)': 111.375}, {'133 - 320x240 (240p)': 246.104}]",【6％ is MINE】 となりのトトロを弾いてみた 【はにかみ】,2163.0
320,Stephen Walking,125.0,RpdJhFGLOm0,[828],"[{'160 - 256x144 (144p)': 110.698}, {'133 - 426x240 (240p)': 250.93}, {'134 - 640x360 (360p)': 605.654}, {'135 - 854x480 (480p)': 1108.758}, {'136 - 1280x720 (720p)': 2220.769}, {'298 - 1280x720 (720p60)': 3330.186}, {'137 - 1920x1080 (1080p)': 4185.864}, {'299 - 1920x1080 (1080p60)': 5545.255}]",Gun Sync - Warface - Birthday Cake,5237.0
321,,301.0,yvezzwTcPtU,"[49, 127]","[{'160 - 244x144 (144p)': 116.299}, {'133 - 406x240 (240p)': 247.747}, {'134 - 608x360 (360p)': 467.351}, {'135 - 810x480 (480p)': 1035.53}]",Art Journal Technique: Sharpie Ghost,72479.0
322,,122.0,yzMybcwHnBE,"[635, 642, 2413]","[{'160 - 256x144 (144p)': 119.286}, {'133 - 426x240 (240p)': 280.3}, {'134 - 640x360 (360p)': 616.437}, {'135 - 854x480 (480p)': 1135.902}, {'136 - 1280x720 (720p)': 2244.437}]",NASA | Keeping a Close Eye on Jakobshavn,14812.0
323,,140.0,z-inmEeukI4,"[0, 63]","[{'160 - 256x144 (144p)': 111.352}, {'133 - 426x240 (240p)': 249.074}, {'134 - 640x360 (360p)': 357.448}]",爆機兄弟 達哥 冗員達：請你係嘟一聲之後收線，嘟～,67678.0
324,,443.0,z3iPZaTbesU,"[21, 23, 24, 74, 131, 209]","[{'160 - 256x144 (144p)': 113.921}, {'133 - 426x240 (240p)': 305.197}, {'134 - 640x360 (360p)': 606.547}, {'135 - 854x480 (480p)': 1109.287}, {'136 - 1280x720 (720p)': 2216.879}, {'137 - 1920x1080 (1080p)': 4160.279}]",The Best Tablet for Real Estate Agents,9719.0
325,,187.0,Q2J1E6PNSrY,"[401, 732, 1067, 1421, 2294]","[{'160 - 256x144 (144p)': 111.656}, {'133 - 426x240 (240p)': 247.72}, {'134 - 640x360 (360p)': 456.802}, {'135 - 854x480 (480p)': 834.183}, {'136 - 1280x720 (720p)': 1504.282}, {'298 - 1280x720 (720p60)': 2824.687}, {'137 - 1920x1080 (1080p)': 3169.331}, {'299 - 1920x1080 (1080p60)': 5525.794}]",Show & Tell: Gemstone Bezel Pendants and Links,7542.0
326,El Cuero,204.0,Q4dqpferD_M,"[3, 4, 9]","[{'160 - 256x144 (144p)': 112.865}, {'133 - 426x240 (240p)': 250.896}, {'134 - 640x360 (360p)': 615.877}, {'135 - 854x480 (480p)': 1128.905}, {'136 - 1280x720 (720p)': 2228.663}, {'137 - 1920x1080 (1080p)': 4195.469}]",El Cuero - Ain't No Love In This City No More,8996.0
327,Pink Floyd,186.0,Q5Wc-B6B9_g,[1656],"[{'160 - 192x144 (144p)': 117.671}, {'133 - 320x240 (240p)': 250.128}, {'134 - 480x360 (360p)': 605.262}, {'135 - 640x480 (480p)': 1108.949}]",Treppenkuli Standard SA-2,14174.0
328,,364.0,Q8IejZQ8lnU,"[0, 79, 91, 376]","[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 607.506}, {'135 - 720x480 (DASH video)': 1155.0}]",Nate Jeffery - Junior Yr - Part 1,2514.0
329,,277.0,Q8D1auZG9tk,"[327, 772, 1347, 3110, 3148]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 273.656}, {'135 - 640x480 (DASH video)': 1155.0}]",Kingdom Hearts 358/2 days coming to North America in mid-2009,1656.0
330,,162.0,cflMNAZhl30,"[111, 275, 584, 1285]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 488.035}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",League of Legends - Logitech G series keyboards now compatible!,1478.0
331,,334.0,cinNIdpCECY,"[242, 254, 459, 470, 764]","[{'160 - 192x144 (144p)': 113.419}, {'133 - 320x240 (240p)': 266.904}, {'134 - 480x360 (360p)': 605.861}, {'135 - 640x480 (480p)': 1105.588}]",A Sims 2 Mermaid Legacy: Part 1,366940.0
332,,126.0,KUt0CieUL14,"[68, 72, 98, 240]","[{'160 - 256x144 (144p)': 110.874}, {'133 - 426x240 (240p)': 252.203}, {'134 - 640x360 (360p)': 607.432}, {'135 - 854x480 (480p)': 1116.136}, {'136 - 1280x720 (720p)': 2217.27}, {'137 - 1920x1080 (1080p)': 4165.946}]",Flatground Training & D.I.Y Spot Session,11456.0
333,,261.0,KXtPf65OB24,"[4, 13, 54, 168]","[{'160 - 192x144 (144p)': 113.793}, {'133 - 320x240 (240p)': 247.632}, {'134 - 480x360 (360p)': 610.134}, {'135 - 640x480 (480p)': 1117.347}]",BANDA DE EL PUEBLO DE SAN JUAN DE ARAGON 2,12382.0
334,,164.0,KYEz37IzScM,[8],"[{'160 - 176x144 (144p)': 110.9}, {'133 - 176x144 (144p)': 248.03}]",Zeferino Arroyo High School vs RNTVS  (Iriga City 43rd Anniversary),2645.0
335,,414.0,KZYQ0fCRoGA,"[21, 23, 24, 758]","[{'160 - 256x144 (144p)': 115.281}, {'133 - 426x240 (240p)': 251.131}, {'134 - 640x360 (360p)': 517.934}, {'135 - 854x480 (480p)': 1054.567}, {'136 - 1280x720 (720p)': 2239.128}]",BlackBerry Q10 Demo Video,10338.0
336,,332.0,KZxMZXxbai0,[588],"[{'160 - 256x144 (144p)': 118.096}, {'133 - 426x240 (240p)': 248.664}, {'134 - 640x360 (360p)': 616.014}, {'135 - 854x480 (480p)': 1127.04}, {'136 - 1280x720 (720p)': 2248.059}]",Asus VH238H[ Bluray HDMI ](Spanish),4677.0
337,,151.0,8O7hheIf6fk,[8],"[{'160 - 256x144 (144p)': 112.887}, {'133 - 426x240 (240p)': 264.348}, {'134 - 640x360 (360p)': 605.995}, {'135 - 854x480 (480p)': 1126.077}, {'136 - 1280x720 (720p)': 2223.007}, {'137 - 1920x1080 (1080p)': 4197.261}]",BOMBON ASESINO / Bloopers - Cesar Guevara,14184.0
338,Girl Talk,150.0,8OvOObsmIy0,[2180],"[{'160 - 216x144 (144p)': 110.642}, {'133 - 360x240 (240p)': 245.408}, {'134 - 540x360 (360p)': 280.233}, {'135 - 720x480 (480p)': 698.093}]",Meeting Your Dorm Roommate,7526.0
339,,334.0,8PFR23CpyBA,[8],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 613.377}, {'135 - 640x480 (DASH video)': 1155.0}]",cheers azul 08,1074.0
340,K'naan,208.0,8Pjjc2771-w,"[0, 12]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 606.69}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",Neymar da Silva ▷ 2012/2013 - The new pelé ▷ Is anybody out there,1129.0
341,,250.0,6SWZ2aOpuAc,[387],"[{'160 - 256x144 (144p)': 117.002}, {'134 - 640x360 (360p)': 265.531}, {'133 - 426x240 (240p)': 286.663}, {'135 - 854x480 (480p)': 584.382}, {'136 - 1280x720 (720p)': 1389.64}]",[FR] Destiny Maison des Loups : 58 nouvelles cartes de grimoire (visuels),5468.0
342,,200.0,6S-gkQ4qdaY,"[2, 30, 2581]","[{'160 - 256x144 (144p)': 115.367}, {'133 - 426x240 (240p)': 247.048}, {'134 - 640x360 (360p)': 608.75}, {'135 - 854x480 (480p)': 1119.554}, {'136 - 1280x720 (720p)': 2222.204}]",1998 Harley-Davidson Fatboy For Sale,5260.0
343,,150.0,6TqGL_FXP_s,"[1, 105, 192, 331, 455, 488]","[{'160 - 192x144 (144p)': 110.013}, {'133 - 192x144 (144p)': 247.184}]",X-Box 360 3 red lights working video,5838.0
344,,477.0,HHZV9rr6KMI,"[39, 121]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 485.319}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",TAG | Colours of the Rainbow,4735.0
345,,240.0,HNiZ5RA4Bfg,"[4, 9, 37]","[{'160 - 192x144 (144p)': 111.794}, {'133 - 320x240 (240p)': 246.514}, {'134 - 480x360 (360p)': 606.053}, {'135 - 640x480 (480p)': 1110.343}]",Muse - Time Is Running Out live (Channel V 2004),2510.0
346,,407.0,R_5LdVAgXpU,"[0, 1, 27]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 611.449}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Minecraft: Prof. TheBig061 pokazuje kako pripitomiti konja - [Epizoda 119],2053.0
347,Nancy Ajram,473.0,RbadE4LcZB4,"[0, 52, 70]","[{'160 - 192x144 (144p)': 115.529}, {'133 - 320x240 (240p)': 249.947}, {'134 - 480x360 (360p)': 607.388}, {'135 - 640x480 (480p)': 1110.211}]","Jordan 87 - 92 Japan (Q4_Part3), FIBA Asia 2011",1300.0
348,,145.0,Re-VfRuhoGw,"[0, 12, 237, 336]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 621.085}, {'135 - 854x480 (DASH video)': 1155.0}]",Fello Meza Pes 2010.mp4,6273.0
349,,484.0,RhJYXMLa4cI,[1],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 606.659}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]","I Got Mail EP. 123 LOOTCRATE ""Fantasy"" Last One - Okchief420",2197.0
350,,357.0,i8Y-sqoTbDs,"[0, 1, 35, 85, 508]","[{'160 - 256x144 (144p)': 112.613}, {'133 - 426x240 (240p)': 247.476}, {'134 - 640x360 (360p)': 605.407}, {'135 - 854x480 (480p)': 1112.706}, {'136 - 1280x720 (720p)': 2218.107}]",GTA 5 ONLINE 1.24/1.26 - NUEVOS COCHES MODS - CARACTERISTICAS- IMPRESIONANTE,1646.0
351,,357.0,XVw3rcz650c,"[623, 672, 724]","[{'160 - 256x144 (144p)': 112.613}, {'133 - 426x240 (240p)': 247.476}, {'134 - 640x360 (360p)': 605.407}, {'135 - 854x480 (480p)': 1112.706}, {'136 - 1280x720 (720p)': 2218.107}]",GTA 5 ONLINE 1.24/1.26 - NUEVOS COCHES MODS - CARACTERISTICAS- IMPRESIONANTE,1646.0
352,,124.0,XVa3WoMgj6c,"[146, 158, 279]","[{'160 - 256x144 (144p)': 120.692}, {'133 - 426x240 (240p)': 256.576}, {'134 - 640x360 (360p)': 510.411}, {'135 - 854x480 (480p)': 1024.785}, {'136 - 1280x720 (720p)': 2159.452}]",Newsshooter at NAB 2014: Black Magic Studio camera,7664.0
353,"John Herbert Leach, George Fenton, APM Music - KPM Music - KPM - Main Series",177.0,wN5Dr1xDols,"[11, 1254]","[{'160 - 256x144 (144p)': 118.096}, {'133 - 426x240 (240p)': 288.955}, {'134 - 640x360 (360p)': 607.351}, {'135 - 854x480 (480p)': 1114.944}, {'136 - 1280x720 (720p)': 2219.404}, {'137 - 1920x1080 (1080p)': 4170.686}]",Itsetehty savustus laatikko,8752.0
354,,225.0,wO6Wc-f-3DU,[3],"[{'160 - 198x144 (144p)': 111.979}, {'133 - 328x240 (240p)': 247.285}, {'134 - 492x360 (360p)': 454.768}, {'135 - 656x480 (480p)': 1106.105}]",Martin Ajdarevic - Takav je Bog AMI G SHOW 2013,25004.0
355,,130.0,2TaUoWYSZv4,"[0, 1, 1319]","[{'160 - 192x144 (144p)': 111.449}, {'133 - 320x240 (240p)': 250.571}, {'134 - 480x360 (360p)': 608.459}, {'135 - 640x480 (480p)': 1112.051}]",던파 남그플 진빌마 도핑 2분 7초,9934.0
356,,243.0,0KbmsHcDxzE,"[3, 4]","[{'160 - 256x144 (144p)': 111.19}, {'133 - 426x240 (240p)': 247.87}, {'134 - 640x360 (360p)': 508.488}, {'135 - 854x480 (480p)': 1028.401}]",Camilo Septimo - Resplandor (en vivo casa del lago),3364.0
357,,155.0,GTHxCzKLbWQ,"[2, 44, 46, 64, 113, 119]","[{'160 - 192x144 (144p)': 110.933}, {'133 - 320x240 (240p)': 250.13}]",MiG 21 depron pusher,1621.0
358,,199.0,GTipNZVV-Eo,"[4, 9, 10, 34]","[{'160 - 254x144 (144p)': 109.87}, {'133 - 424x240 (240p)': 247.806}, {'134 - 636x360 (360p)': 507.324}, {'135 - 848x480 (480p)': 1112.613}]",Guitar Cover: Simple Thing (Called Love) - Jesse McCartney,1884.0
359,,226.0,GUyaBHRuZhE,[3],"[{'160 - 196x144 (DASH video)': 108.0}, {'133 - 328x240 (DASH video)': 242.0}, {'134 - 490x360 (DASH video)': 606.019}, {'135 - 654x480 (DASH video)': 1155.0}]",[SSTV] '피겨퀸' 김연아와 올림픽 ★들이 함께하는 '청계천 걷기대회',7028.0
360,,467.0,H21k2U6RPKY,[92],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 591.667}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Mérlegeltek a KO est főszereplői,1220.0
361,,324.0,abgiLRo3dwE,[14],"[{'160 - 256x144 (144p)': 115.675}, {'133 - 426x240 (240p)': 248.407}, {'134 - 640x360 (360p)': 606.379}]",GRADUR - SHEGUEY 9,7335.0
362,,299.0,aclrIipgmno,"[15, 26, 1044, 1090]","[{'160 - 256x144 (144p)': 116.202}, {'133 - 426x240 (240p)': 252.199}, {'134 - 640x360 (360p)': 610.06}, {'135 - 854x480 (480p)': 1109.589}, {'136 - 1280x720 (720p)': 2216.535}, {'137 - 1920x1080 (1080p)': 4299.941}]",カプセルＱミュージアム　恐竜発掘記２　トリケラトプス　triceratops　海洋堂,3670.0
363,,221.0,ZkPn4IApQeg,[349],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 600.077}, {'135 - 854x480 (DASH video)': 1155.0}]",Representantes del PSP destruyen acta,1533.0
364,,265.0,Zm93h9z9B0M,"[31, 40, 47, 57]","[{'160 - 192x144 (144p)': 112.358}, {'133 - 320x240 (240p)': 247.528}, {'134 - 480x360 (360p)': 416.084}, {'135 - 640x480 (480p)': 631.834}]",Perfect - Simple Plan (piano + vocal cover),3877.0
365,,382.0,WrFlxs5sDUc,"[3, 4, 6, 10, 13]","[{'160 - 192x144 (144p)': 114.164}, {'133 - 320x240 (240p)': 246.302}, {'134 - 480x360 (360p)': 389.964}, {'135 - 640x480 (480p)': 735.128}]",В. Пресняков - День в который ты ушла,26410.0
366,,219.0,nKxko4ZI5hU,"[5, 49, 80, 127, 265, 694]","[{'160 - 256x144 (144p)': 126.406}, {'133 - 426x240 (240p)': 270.366}, {'134 - 640x360 (360p)': 393.801}, {'135 - 854x480 (480p)': 674.575}, {'136 - 1280x720 (720p)': 1272.786}]",Babyaufkleber vom Zeichner Thomas Hoffmann,7669.0
367,,182.0,z9FyAluXZHs,"[133, 325]","[{'160 - 192x144 (144p)': 110.361}, {'133 - 320x240 (240p)': 257.485}, {'134 - 480x360 (360p)': 261.901}, {'135 - 640x480 (480p)': 549.806}]",The Dating Scene is a Fraud,78859.0
368,,119.0,zBKD5SSjAWE,"[2, 30]","[{'160 - 256x142 (144p)': 111.339}, {'133 - 426x236 (240p)': 246.674}, {'134 - 640x356 (360p)': 609.011}]",Cars not letting motorbikes past,1591.0
369,,213.0,1JVlMpK6h24,"[68, 72, 98, 452, 480]","[{'160 - 256x144 (144p)': 117.461}, {'133 - 426x240 (240p)': 250.243}, {'134 - 640x360 (360p)': 607.306}, {'135 - 854x480 (480p)': 1111.541}, {'136 - 1280x720 (720p)': 2226.722}, {'137 - 1920x1080 (1080p)': 4297.694}]",The Creation [Longboarding],9335.0
370,,429.0,y5nXxk64mJ8,"[26, 130, 199, 259]","[{'160 - 240x144 (144p)': 110.632}, {'133 - 400x240 (240p)': 249.009}, {'134 - 600x360 (360p)': 612.297}, {'135 - 800x480 (480p)': 1118.323}]",Обзор на лего HERO FORTRESS от компании Bela,2994.0
371,,136.0,y632_-52A0g,"[0, 1, 1418, 2693, 3428]","[{'160 - 256x144 (144p)': 114.84}, {'133 - 426x240 (240p)': 253.1}, {'134 - 640x360 (360p)': 608.096}, {'135 - 854x480 (480p)': 1112.382}, {'136 - 1280x720 (720p)': 2209.435}]",[PIU Fiesta] Sorceress Elise D17 (소서리스 엘리제),3704.0
372,,256.0,y70VhmIxn4Q,[8],"[{'160 - 192x144 (144p)': 115.841}, {'133 - 320x240 (240p)': 248.015}]",loba tomado 1,23193.0
373,,471.0,yACpruIkU8M,[25],"[{'160 - 256x80 (144p)': 115.735}, {'134 - 640x202 (360p)': 364.386}, {'133 - 426x134 (240p)': 384.588}, {'135 - 854x270 (480p)': 812.379}, {'136 - 1280x404 (720p)': 1541.255}, {'137 - 1920x608 (1080p)': 2774.492}, {'264 - 2276x720 (1080p)': 4619.423}]",Evil Dead Trailer Reaction - #1,5662.0
374,,222.0,yA8NHRC-EOk,[61],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 479.214}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Mc Luciano Sp - A Maldade Nos Rodia ♫♪ [ Dj Kokadah] 2012,4466.0
375,,288.0,WL4i9FyWZ0g,"[2, 7, 266]","[{'160 - 192x144 (144p)': 116.325}, {'133 - 320x240 (240p)': 252.148}]",tomtom go 520 instalado en E430 W210,20951.0
376,,225.0,WLGtXAr2AM0,"[3, 6]","[{'160 - 256x144 (144p)': 110.853}, {'133 - 426x240 (240p)': 248.738}, {'134 - 640x360 (360p)': 613.473}, {'135 - 854x480 (480p)': 1120.361}, {'136 - 1280x720 (720p)': 2252.748}, {'137 - 1920x1080 (1080p)': 4200.809}]","Hey Violet - #ROWYSOTour Video Diary #5 (Netherlands, Belgium & France)",58244.0
377,,198.0,pPaYIz85Uvc,"[53, 58, 163, 232]","[{'160 - 256x144 (144p)': 111.38}, {'133 - 426x240 (240p)': 256.276}, {'134 - 640x360 (360p)': 632.26}, {'135 - 854x480 (480p)': 1149.651}, {'136 - 1280x720 (720p)': 2243.771}, {'137 - 1920x1080 (1080p)': 4253.64}]",2014 Canyon Torque DHX Flashzone! - GoPro HD - Bike Build!,15804.0
378,,186.0,pPiLMSZ18m0,"[3, 4, 54]","[{'160 - 256x144 (144p)': 112.223}, {'133 - 426x240 (240p)': 246.459}, {'134 - 640x360 (360p)': 605.521}, {'135 - 854x480 (480p)': 1110.73}, {'136 - 1280x720 (720p)': 2220.888}]",Tango Spleen Orquesta - Que nadie sepa mi sufrir,8965.0
379,,140.0,pRcjStNz_5U,"[15, 238, 274, 366]","[{'160 - 256x144 (144p)': 112.684}, {'133 - 426x240 (240p)': 250.291}, {'134 - 640x360 (360p)': 527.053}, {'135 - 854x480 (480p)': 1067.903}, {'136 - 1280x720 (720p)': 2088.926}, {'137 - 1920x1080 (1080p)': 4167.823}]","Dugong - Marsa Alam (Full HD 1080p), Canon 5D Mark II",4465.0
380,,206.0,NAtoGVPGcpA,"[0, 1]","[{'160 - 256x144 (144p)': 111.965}, {'133 - 426x240 (240p)': 247.234}, {'134 - 640x360 (360p)': 594.783}, {'135 - 854x480 (480p)': 1104.328}, {'136 - 1280x720 (720p)': 2202.965}]",[NQAH] Chung kết Võ Thần: Kgant VS LingZhou - Server TTKP,2468.0
381,,220.0,NBNH3n-FTDo,"[0, 12]","[{'160 - 194x144 (144p)': 116.155}, {'133 - 322x240 (240p)': 252.889}]",Clipe Santos Octa VCD,4051.0
382,,451.0,-Eew0tYWLzE,"[141, 247, 255, 3083]","[{'160 - 256x144 (144p)': 115.3}, {'133 - 426x240 (240p)': 247.594}, {'134 - 640x360 (360p)': 619.113}, {'135 - 854x480 (480p)': 1122.212}, {'136 - 1280x720 (720p)': 2296.538}, {'137 - 1920x1080 (1080p)': 4282.164}]",200円で楽しめる！SL機関車も見れる！桐生が岡遊園地・動物園サイクルモノレール【JAPAN】Bicycle monorail,5064.0
383,,154.0,-I6xBiUm6Qo,"[27, 313]","[{'160 - 256x144 (144p)': 110.307}, {'133 - 426x240 (240p)': 247.181}, {'134 - 640x360 (360p)': 603.456}, {'135 - 854x480 (480p)': 1111.523}, {'136 - 1280x720 (720p)': 2230.48}, {'137 - 1920x1080 (1080p)': 4136.646}]",Let's Build - Minecraft Fantasy Temple Tree!,5111.0
384,,301.0,4Jt3ebyNF2E,[551],"[{'160 - 216x144 (144p)': 79.568}, {'133 - 360x240 (240p)': 111.513}, {'134 - 540x360 (360p)': 191.96}, {'135 - 720x480 (480p)': 337.486}]","The man with good the bad, and the ugly harmonica  hiphop instrumental",10868.0
385,Oasis,157.0,4LTBZU_6bDM,"[68, 72, 98, 240]","[{'160 - 180x144 (144p)': 79.606}, {'133 - 300x240 (240p)': 179.253}, {'134 - 450x360 (360p)': 455.478}, {'135 - 600x480 (480p)': 834.734}]",Spawn0z,2910.0
386,,255.0,gJOJ8B_Kuwo,"[0, 1, 5, 69, 144, 190, 378]","[{'160 - 176x144 (144p)': 114.478}, {'133 - 294x240 (240p)': 250.648}]",Mugen Battle : Goku ss7 VS 4 Challengers.,6729.0
387,,276.0,gKsVrSb32I4,"[62, 1015]","[{'160 - 256x144 (144p)': 112.962}, {'133 - 426x240 (240p)': 257.029}, {'134 - 640x360 (360p)': 606.644}, {'135 - 854x480 (480p)': 1122.381}]",Honey Wagon Pump Out System,9490.0
388,Високосный год,198.0,gMTiqYAxOnA,[5],"[{'160 - 192x144 (144p)': 120.524}, {'133 - 320x240 (240p)': 253.127}]","Кэрролл, Алиса - Лучшая песня о любви- Alice & Lewis Carroll",49465.0
389,,260.0,gMcd_5wKXuQ,"[26, 130, 435, 1568]","[{'160 - 192x144 (144p)': 112.251}, {'133 - 320x240 (240p)': 247.012}, {'134 - 480x360 (360p)': 417.755}, {'135 - 640x480 (480p)': 861.196}]",Лего Нинзяго Коллекция фигурок 2012: Нинзя в ZX форме,37996.0
390,,361.0,K1sRaimE_8o,"[17, 19, 272, 448]","[{'160 - 168x144 (144p)': 112.73}, {'133 - 282x240 (240p)': 250.694}, {'134 - 422x360 (360p)': 602.948}, {'135 - 562x480 (480p)': 1107.2}]",Karts K.S.V.-Saterland op Juniortrack TT-Circuit Assen.,1813.0
391,,187.0,yLyTO9KKYsA,"[17, 19, 128]","[{'160 - 256x144 (144p)': 110.507}, {'133 - 426x240 (240p)': 248.389}, {'134 - 640x360 (360p)': 612.234}, {'135 - 854x480 (480p)': 1122.04}, {'136 - 1280x720 (720p)': 2247.728}, {'137 - 1920x1080 (1080p)': 4203.493}]",DRIFT KING 2015. I этап/ Ekaterinburg,4100.0
392,Pleasure Addiction,269.0,yLsxL9HxRzc,[3],"[{'160 - 256x144 (144p)': 118.719}, {'133 - 426x240 (240p)': 258.025}, {'134 - 640x360 (360p)': 306.674}, {'135 - 854x480 (480p)': 552.333}, {'136 - 1280x720 (720p)': 1096.522}]",PLEASURE ADDICTION Shot of Poison from InDependence new album,3791.0
393,"Jan Jozef Cyrka, APM Music - KPM Music - KPM - Main Series",302.0,zoH7C37jUgs,"[4, 9, 10]","[{'160 - 192x144 (144p)': 117.007}, {'133 - 320x240 (240p)': 271.646}, {'134 - 480x360 (360p)': 315.976}, {'135 - 640x480 (480p)': 677.566}]",The Right Road - Jan Cyrka Guitar Cover,3925.0
394,,158.0,zoxTnNOXT8E,"[0, 1, 5, 928]","[{'160 - 164x144 (144p)': 115.559}, {'133 - 256x224 (240p)': 251.298}]",My SMW Hack - World 2-3,1454.0
395,,155.0,IItPtrSnGJk,"[9, 34]","[{'160 - 256x144 (144p)': 111.451}, {'133 - 426x240 (240p)': 250.331}, {'134 - 640x360 (360p)': 603.946}, {'135 - 854x480 (480p)': 1105.515}, {'136 - 1280x720 (720p)': 2206.841}]",Windy and Warm - Solo Fingerstyle Guitar by Frédéric Mesnier,7520.0
396,,160.0,IJ91jLlKlA0,[201],"[{'160 - 192x144 (144p)': 112.657}, {'133 - 320x240 (240p)': 246.704}]",Bola Preta - Os Puritanos V.s Samba Cerveja & Amizade.flv,1208.0
397,,185.0,qHkwanI40U0,[3],"[{'160 - 192x144 (144p)': 111.369}, {'133 - 320x240 (240p)': 247.364}]","""Битва на 1000"" Гриб",2305.0
398,Astro,175.0,93X1sAyPKhk,"[3, 4, 14]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 610.055}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",Experiencia Primavera Fauna 2012,1688.0
399,,155.0,vBTuYnWtTUE,"[2, 45, 51, 56, 77, 137, 456, 2981]","[{'160 - 192x144 (144p)': 112.872}, {'133 - 320x240 (240p)': 247.012}, {'134 - 480x360 (360p)': 607.691}, {'135 - 640x480 (480p)': 1121.105}]","BNSF Coal Trains Meet on Crawford Hill, NE",9147.0
400,,172.0,vCtORkqjtfc,"[2, 7, 1429, 1774, 3478]","[{'160 - 256x144 (144p)': 121.355}, {'133 - 426x240 (240p)': 247.538}, {'134 - 640x360 (360p)': 605.452}, {'135 - 854x480 (480p)': 1129.248}, {'136 - 1280x720 (720p)': 2212.67}, {'137 - 1920x1080 (1080p)': 4161.849}]",Super Windshield Wipers Acura TL RL MDX Integra RDX,16640.0
401,,268.0,vDGCrntX758,"[0, 1, 35, 134, 436, 2226]","[{'160 - 256x144 (144p)': 115.491}, {'133 - 426x240 (240p)': 248.609}, {'134 - 640x360 (360p)': 610.213}, {'135 - 854x480 (480p)': 1117.192}, {'136 - 1280x720 (720p)': 2223.213}]",GTA: Liberty City Stories (PS2) - Mission #19 - Rollercoaster Ride,15670.0
